sigmapred,sigmatrue,RMSE
50.699615,52.5,1.8003845
68.067604,60.375,7.692604
47.3733,45.375,1.9982986
72.12781,63.5,8.627808
85.575066,80.375,5.2000656
63.98546,57.0,6.9854584
81.425674,72.25,9.175674
84.72094,81.0,3.7209396
42.550175,43.25,0.6998253
69.99898,63.375,6.6239777
80.84588,76.125,4.7208786
85.41183,84.125,1.2868271
85.72852,79.875,5.8535233
38.01904,41.625,3.6059608
83.05696,77.875,5.181961
47.761333,45.875,1.8863335
84.18373,77.75,6.433731
39.66847,40.25,0.5815315
81.50339,74.125,7.3783875
78.610374,71.25,7.3603745
41.938072,43.5,1.5619278
46.26521,47.125,0.8597908
85.22703,82.375,2.852028
74.10139,65.375,8.726387
83.08164,77.25,5.831642
85.953705,82.875,3.0787048
82.428825,75.625,6.8038254
87.54453,83.375,4.169533
61.64129,56.875,4.7662888
85.08276,80.375,4.7077637
76.71884,67.625,9.093842
43.215145,44.5,1.2848549
79.72569,73.25,6.4756927
51.422848,51.5,0.07715225
54.759308,55.375,0.61569214
80.40722,72.625,7.782219
36.827766,39.5,2.6722336
87.11903,82.875,4.244034
39.518967,38.875,0.6439667
82.130554,75.875,6.255554
41.201717,43.875,2.6732826
82.270134,70.5,11.770134
83.78267,77.25,6.532669
80.12333,73.125,6.998329
76.18084,70.5,5.6808395
47.25886,50.75,3.4911385
78.10529,68.25,9.855293
40.456528,44.125,3.6684723
80.557144,73.25,7.307144
89.39242,84.25,5.142418
89.62078,82.75,6.870781
48.17483,50.25,2.0751686
56.578205,54.125,2.453205
41.420074,45.125,3.7049255
58.608837,55.125,3.4838371
57.25616,57.25,0.006160736
43.120262,45.125,2.0047379
39.503983,39.5,0.003982544
83.856705,80.5,3.3567047
85.1807,81.0,4.180702
56.66248,54.25,2.4124794
59.17178,55.125,4.0467796
41.4201,42.25,0.82989883
52.96685,49.75,3.2168503
56.946606,53.5,3.4466057
78.335266,67.75,10.585266
61.499977,56.5,4.999977
41.228718,41.5,0.2712822
82.99315,77.75,5.243149
52.26436,50.625,1.6393585
38.94967,43.125,4.175331
71.58204,66.875,4.707039
67.4137,59.5,7.9136963
81.79379,76.0,5.7937927
41.56239,44.25,2.6876106
45.335407,47.875,2.5395927
88.79775,83.25,5.5477524
51.115257,50.0,1.1152573
65.32648,60.75,4.576477
73.55212,65.0,8.552116
52.79866,51.125,1.6736603
51.6383,48.625,3.0133018
64.78618,57.5,7.2861786
47.944386,46.375,1.5693855
62.046566,58.0,4.046566
70.561745,64.25,6.3117447
36.729256,38.75,2.0207443
70.29685,63.125,7.171852
33.035698,38.25,5.214302
72.29271,63.5,8.792709
50.248013,52.0,1.7519875
47.48587,50.125,2.6391296
51.605816,53.0,1.3941841
83.21161,79.875,3.336609
82.1135,75.625,6.4885025
67.533394,61.75,5.783394
86.04976,74.375,11.674759
41.090992,44.25,3.159008
88.49291,80.75,7.7429123
81.74219,70.0,11.7421875
75.02495,67.75,7.274948
73.20503,66.0,7.2050323
86.599495,84.625,1.9744949
62.13269,59.125,3.0076904
71.235725,66.625,4.6107254
43.094795,44.25,1.1552048
86.44355,84.125,2.31855
57.413002,54.125,3.288002
83.157555,74.0,9.157555
54.144302,52.125,2.0193024
87.580185,85.25,2.330185
55.18085,55.75,0.569149
69.876724,60.375,9.501724
84.75343,82.625,2.1284332
81.08743,74.75,6.337433
54.343475,51.875,2.4684753
80.43344,74.0,6.433441
36.338436,39.875,3.5365639
57.913048,57.75,0.16304779
44.6413,47.0,2.3586998
82.60181,77.375,5.2268066
68.5352,62.375,6.160202
41.264233,41.125,0.13923264
58.97753,53.625,5.3525314
83.05767,76.0,7.0576706
74.41376,66.5,7.9137573
49.18667,46.75,2.4366684
61.53753,57.5,4.037529
69.931755,64.5,5.431755
52.892906,54.125,1.2320938
89.12154,81.75,7.3715363
54.015934,50.5,3.515934
83.03567,73.875,9.160667
72.50013,65.375,7.1251297
87.220024,82.875,4.345024
75.592186,66.5,9.092186
63.497097,59.375,4.122097
40.401283,41.75,1.3487167
37.072647,38.0,0.9273529
71.80779,64.625,7.1827927
81.24027,75.375,5.8652725
82.88375,76.375,6.508751
58.44606,57.5,0.9460602
57.715775,57.25,0.46577454
85.20412,82.125,3.0791168
80.47133,74.125,6.3463287
82.66989,78.75,3.9198914
85.1624,81.125,4.0373993
83.38428,79.875,3.5092773
60.60141,56.75,3.85141
80.41026,75.25,5.160263
50.03957,47.625,2.4145699
44.934216,43.375,1.5592155
85.775856,80.75,5.025856
37.503777,41.125,3.6212234
37.085052,39.0,1.9149475
46.633415,49.0,2.3665848
35.193985,38.625,3.431015
61.561924,57.625,3.936924
67.579254,64.25,3.3292542
39.32916,42.375,3.0458412
50.13319,51.625,1.4918098
80.56183,72.5,8.061829
50.092155,52.125,2.0328445
40.458057,40.5,0.041942596
51.88493,53.375,1.4900703
64.778595,60.125,4.653595
71.99874,64.75,7.248741
51.070995,52.25,1.1790047
84.01069,79.875,4.135689
81.095604,74.0,7.095604
84.39159,75.75,8.641586
72.732124,67.25,5.4821243
89.61553,84.625,4.990532
82.73538,76.125,6.610382
77.87119,71.25,6.621193
83.16854,79.5,3.668541
55.807064,53.0,2.807064
53.02588,51.0,2.025879
54.53466,53.375,1.1596603
33.569084,38.625,5.055916
78.972374,70.375,8.597374
81.98662,76.75,5.236618
72.7103,64.75,7.9602966
91.57915,82.125,9.454147
76.49655,68.75,7.7465515
52.102867,50.375,1.7278671
65.94737,59.0,6.9473724
48.89656,46.375,2.5215607
64.71979,60.0,4.7197876
42.65891,43.125,0.46609116
33.122684,37.375,4.2523155
45.002052,47.125,2.1229477
42.445457,43.75,1.3045425
83.79652,79.5,4.2965164
72.30583,63.25,9.055832
49.05824,48.25,0.808239
45.07806,45.625,0.54693985
34.9641,37.0,2.0359
42.63324,43.375,0.74176025
42.560455,45.75,3.1895447
43.048397,43.25,0.20160294
69.47682,65.5,3.976822
67.961586,62.375,5.586586
50.35541,47.5,2.8554115
83.943245,83.0,0.94324493
80.34086,73.75,6.5908585
64.560074,58.375,6.185074
41.876217,39.125,2.751217
86.69311,80.375,6.3181076
76.20921,65.875,10.334213
85.6176,73.875,11.7425995
42.714325,44.875,2.160675
87.6577,79.75,7.9076996
83.25098,77.0,6.2509766
76.39789,68.875,7.522888
42.01624,41.25,0.76623917
60.41965,58.125,2.294651
79.85512,74.625,5.230118
59.96457,54.25,5.714569
84.6046,81.0,3.604599
75.45775,66.375,9.082748
51.925976,50.25,1.6759758
81.84869,76.5,5.348686
79.702065,70.375,9.3270645
34.94539,37.5,2.5546112
80.61304,75.75,4.863037
85.14092,80.5,4.6409225
76.09094,70.375,5.7159424
53.539536,50.25,3.2895355
83.15595,78.625,4.5309525
48.633327,50.0,1.3666725
79.323105,72.375,6.948105
78.9805,73.25,5.7304993
73.11053,63.0,10.110527
41.9999,40.375,1.6249008
78.065254,71.25,6.815254
74.20723,69.0,5.2072296
73.09409,64.0,9.094093
36.97141,39.5,2.5285912
56.294994,53.0,3.2949944
80.56787,74.125,6.442871
49.980534,47.375,2.6055336
52.89001,54.0,1.1099892
52.642845,49.75,2.8928452
42.085342,42.375,0.2896576
51.713802,49.5,2.2138023
82.2796,78.125,4.154602
55.40973,53.25,2.159729
77.87198,72.25,5.6219788
81.279884,75.375,5.9048843
51.174953,52.875,1.7000465
47.235523,45.25,1.9855232
71.47831,62.5,8.97831
69.080605,60.625,8.455605
82.143906,73.0,9.143906
45.32837,45.75,0.42163086
64.14453,58.125,6.0195312
58.829086,55.875,2.9540863
69.40157,62.875,6.526573
85.925476,85.125,0.8004761
84.929276,78.0,6.9292755
65.27784,62.0,3.2778397
72.28132,66.875,5.4063187
83.48406,79.25,4.234062
45.61956,46.25,0.63043976
41.935387,42.125,0.18961334
82.02436,76.5,5.5243607
84.16997,80.125,4.0449677
62.658703,56.875,5.783703
86.71515,82.0,4.715149
86.93293,82.5,4.43293
63.330765,57.25,6.080765
45.228333,42.0,3.2283325
83.26782,77.25,6.0178223
42.87115,46.625,3.753849
87.99262,82.125,5.8676224
59.380966,57.5,1.8809662
52.424004,49.5,2.9240036
80.18155,74.125,6.056549
60.02536,57.125,2.90036
84.05332,77.625,6.428322
52.200443,53.625,1.4245567
84.28815,81.875,2.413147
74.17968,66.875,7.30468
61.355026,54.875,6.4800262
38.386127,40.625,2.2388725
55.54036,52.5,3.0403595
30.626608,37.125,6.498392
61.124302,57.875,3.249302
60.390602,57.25,3.140602
48.165966,45.75,2.415966
68.312645,62.375,5.937645
83.67908,77.75,5.929077
57.05581,52.375,4.680809
38.42049,38.0,0.42049026
44.808464,43.25,1.558464
36.44276,40.625,4.1822395
62.357517,59.25,3.1075172
64.38057,57.25,7.1305695
91.947426,84.5,7.447426
77.73055,69.875,7.8555527
84.86697,81.125,3.7419662
52.457207,53.75,1.2927933
84.601425,78.5,6.101425
37.926224,39.5,1.5737762
84.31557,81.5,2.815567
43.360474,42.0,1.3604736
63.09597,60.25,2.8459702
62.323387,59.125,3.1983871
84.26106,76.375,7.8860626
62.09236,58.25,3.8423615
87.763145,79.5,8.263145
34.664677,38.375,3.7103233
66.00373,59.25,6.753731
52.87599,50.25,2.6259918
83.521126,76.625,6.896126
84.68334,82.75,1.933342
74.72714,66.75,7.9771423
72.36929,65.0,7.369293
39.176704,42.625,3.4482956
73.65619,63.625,10.031189
76.62242,67.25,9.372421
58.643547,55.625,3.018547
80.23245,68.25,11.982452
42.908176,44.875,1.9668236
62.290127,56.0,6.290127
66.775024,62.25,4.5250244
50.311733,51.75,1.4382668
74.84367,66.0,8.843674
83.52982,80.125,3.4048233
75.374916,65.25,10.124916
54.114834,52.125,1.9898338
55.558933,52.375,3.1839333
51.55342,49.375,2.178421
81.12012,73.875,7.245117
81.62817,77.25,4.378166
41.252804,42.375,1.1221962
46.066914,48.5,2.4330864
71.7081,64.5,7.2080994
67.9362,59.875,8.061203
79.76646,72.25,7.5164566
84.9277,81.25,3.6776962
78.69228,67.25,11.442284
58.435215,54.0,4.435215
85.490845,76.875,8.615845
45.557777,46.5,0.9422226
57.878975,55.125,2.753975
76.23542,67.125,9.11042
86.23115,81.25,4.981148
61.777588,57.75,4.027588
73.47238,65.875,7.5973816
85.37416,82.75,2.6241608
85.452995,81.625,3.8279953
48.886494,45.625,3.2614937
73.71667,66.75,6.966667
86.826965,82.5,4.3269653
75.535805,67.125,8.410805
51.208866,49.0,2.2088661
90.60479,84.0,6.6047897
59.798733,54.5,5.2987328
44.258343,41.5,2.7583427
41.342506,42.0,0.6574936
83.369095,76.125,7.244095
40.048725,41.875,1.8262749
50.206146,47.625,2.5811462
50.958244,48.25,2.7082443
84.3908,75.5,8.8908
44.48949,43.25,1.2394905
46.59235,45.375,1.21735
35.6281,37.75,2.1218987
57.912952,53.25,4.6629524
89.25198,85.375,3.8769836
40.264717,40.75,0.4852829
58.261482,53.0,5.2614822
51.99747,50.125,1.8724709
79.1559,73.625,5.530899
75.91882,67.125,8.793823
59.43058,58.75,0.68058014
44.864822,47.25,2.3851776
69.66807,63.375,6.293068
89.43865,82.375,7.063652
83.59805,76.375,7.223053
84.21163,81.5,2.7116318
76.34774,68.875,7.47274
83.05474,78.25,4.804741
39.247227,39.75,0.5027733
63.245876,57.625,5.6208763
85.10145,81.0,4.101448
48.98733,51.5,2.5126686
45.825638,42.375,3.4506378
80.64495,73.75,6.894951
86.78094,78.5,8.280937
66.874725,61.5,5.3747253
64.26678,58.25,6.016777
51.087765,49.875,1.2127647
51.022182,49.25,1.7721825
80.82394,71.75,9.073936
60.492935,59.625,0.8679352
75.56672,67.625,7.941719
84.14013,80.375,3.765129
46.464935,48.875,2.4100647
60.96091,57.375,3.5859108
71.893326,64.875,7.018326
73.81889,65.875,7.9438934
76.50753,69.75,6.75753
61.122093,57.5,3.6220932
82.20786,77.875,4.332863
38.556114,42.125,3.5688858
82.91772,78.5,4.417717
54.2136,52.75,1.4636002
40.63583,41.625,0.9891701
73.88464,65.375,8.509644
50.63136,47.375,3.256359
64.58665,59.125,5.461647
90.00336,83.625,6.378357
78.779724,73.375,5.404724
35.2692,37.875,2.6058006
75.34033,67.875,7.465332
39.695213,40.625,0.9297867
78.16977,71.375,6.7947693
81.409836,75.625,5.784836
81.75297,76.125,5.627968
75.090904,67.375,7.715904
77.97694,71.625,6.3519363
63.04862,58.875,4.1736183
36.139626,40.875,4.7353745
63.038742,56.125,6.913742
70.088036,63.5,6.5880356
49.178463,46.0,3.178463
75.60116,68.375,7.226158
60.053852,55.625,4.428852
62.140663,55.625,6.515663
61.690517,57.25,4.4405174
85.37494,84.375,0.99993896
37.59289,39.625,2.0321083
77.20508,71.75,5.455078
76.640526,68.0,8.640526
35.963497,39.0,3.0365028
50.52418,48.0,2.5241814
43.57158,42.125,1.446579
46.250866,46.125,0.12586594
39.03697,39.625,0.58803177
82.33515,77.375,4.9601517
37.05623,38.75,1.6937714
79.07882,71.125,7.9538193
49.90877,47.75,2.1587715
78.65224,70.0,8.652237
45.50968,44.0,1.5096817
72.945595,66.375,6.570595
74.31012,67.0,7.3101196
75.219864,66.125,9.094864
55.20897,53.75,1.4589691
78.4355,69.75,8.685501
38.944874,42.0,3.0551262
67.63314,61.875,5.7581406
49.369804,51.625,2.2551956
72.35213,65.25,7.102127
52.966137,50.125,2.841137
74.68864,67.375,7.313637
40.124416,40.5,0.37558365
80.26233,72.5,7.762329
81.71197,77.125,4.5869675
33.07299,38.125,5.0520096
58.39486,56.0,2.3948593
52.62438,50.125,2.4993782
45.116272,46.25,1.133728
49.024605,46.5,2.5246048
62.424908,58.625,3.7999077
43.436733,46.5,3.0632668
35.74606,37.875,2.1289406
81.11959,73.75,7.3695908
85.978645,85.25,0.7286453
85.54022,76.125,9.415222
82.02619,76.75,5.2761917
39.6708,43.0,3.3292007
71.80937,62.5,9.309372
58.99827,55.625,3.3732681
45.671658,46.375,0.70334244
82.12581,76.375,5.7508087
40.35258,40.625,0.27241898
75.879524,68.75,7.129524
85.5004,84.125,1.3753967
60.490314,56.875,3.6153145
53.964176,50.75,3.2141762
74.49614,69.25,5.2461395
77.907,69.125,8.781998
45.63421,45.625,0.009208679
56.896133,56.0,0.8961334
89.1692,83.875,5.294197
85.536575,82.5,3.0365753
77.006744,68.375,8.631744
73.72278,68.375,5.3477783
57.762318,56.125,1.6373177
46.706165,50.375,3.6688347
82.14424,73.375,8.769241
83.4944,76.875,6.6194
80.65764,73.375,7.2826385
41.922592,42.375,0.45240784
68.27588,60.25,8.025879
66.38033,62.0,4.380333
38.120174,41.75,3.6298256
56.365967,53.125,3.2409668
73.842926,65.125,8.717926
62.64134,59.375,3.2663383
40.866074,44.375,3.5089264
85.503914,81.75,3.7539139
77.57747,68.625,8.952469
41.973152,42.5,0.52684784
51.738697,52.5,0.76130295
81.96665,73.375,8.591652
84.74905,81.75,2.9990463
73.99126,65.25,8.741257
82.863914,74.875,7.9889145
48.16604,46.375,1.7910385
65.1514,60.25,4.9013977
49.90569,52.0,2.0943108
89.09665,84.0,5.096649
52.035015,53.0,0.9649849
71.07165,63.125,7.9466476
84.97071,82.875,2.0957108
60.55852,55.125,5.4335213
74.81479,67.375,7.439789
38.569885,40.5,1.9301147
85.64932,80.5,5.1493225
81.53696,76.875,4.661957
66.357544,63.5,2.857544
52.955288,53.25,0.29471207
64.298294,58.125,6.173294
50.53895,49.125,1.4139519
61.8949,55.75,6.1449013
74.54899,66.75,7.7989883
74.47685,64.375,10.101852
76.236206,68.75,7.486206
50.19649,52.125,1.9285088
79.207756,73.875,5.332756
44.289726,42.375,1.9147263
77.63416,68.125,9.509163
85.61318,76.25,9.363182
49.826183,49.0,0.8261833
74.67313,67.25,7.423126
85.87062,83.75,2.1206207
83.345245,71.625,11.720245
83.41998,79.125,4.294983
75.25395,68.0,7.253952
85.863884,82.625,3.238884
75.42222,69.75,5.6722183
85.71767,82.25,3.4676666
87.82478,76.625,11.199783
38.60333,38.25,0.3533287
52.026623,49.375,2.6516228
74.04642,66.75,7.296417
57.42265,57.375,0.047649384
77.62153,70.25,7.3715286
81.54009,77.0,4.5400925
86.46348,74.875,11.588478
62.521748,61.0,1.5217476
92.28337,85.25,7.033371
71.32047,62.375,8.945473
71.11437,64.25,6.8643723
39.000732,41.75,2.7492676
54.26337,55.0,0.7366295
54.180546,54.25,0.06945419
80.965485,74.875,6.0904846
82.79996,76.375,6.4249573
79.94519,74.75,5.1951904
84.16367,83.625,0.5386734
42.930073,44.25,1.3199272
75.708626,69.125,6.583626
66.539024,58.75,7.7890244
91.67943,85.875,5.804428
70.417725,64.125,6.2927246
62.72836,60.5,2.2283592
65.169136,60.875,4.294136
86.65863,82.125,4.5336304
74.258484,65.75,8.508484
42.583946,43.75,1.1660538
78.69821,72.0,6.6982117
48.324413,46.625,1.6994133
72.339264,65.625,6.714264
80.97928,74.25,6.7292786
44.107327,41.625,2.4823265
58.538795,55.625,2.9137955
89.96568,80.625,9.340683
43.865448,42.375,1.490448
40.52016,40.5,0.020160675
74.35628,65.625,8.731277
80.91916,74.75,6.169159
60.49684,57.0,3.4968414
56.402275,54.375,2.027275
76.94233,67.875,9.067329
85.162415,81.125,4.0374146
64.73856,57.125,7.6135635
84.60497,80.625,3.9799728
68.40159,60.625,7.7765884
55.240948,55.5,0.25905228
86.69103,84.875,1.8160324
73.23883,63.25,9.988831
83.35844,76.125,7.2334366
61.488495,55.5,5.988495
90.6739,84.125,6.548897
44.51896,44.375,0.14395905
39.36924,41.625,2.2557602
86.247894,83.625,2.6228943
67.93108,62.0,5.9310837
40.064934,38.875,1.1899338
57.996452,56.0,1.9964523
69.39601,64.125,5.2710114
59.182617,55.125,4.057617
85.1707,79.125,6.0457
86.11941,84.0,2.1194077
83.62613,74.875,8.751129
86.01376,80.875,5.1387634
84.51919,82.375,2.144188
87.92169,79.75,8.171692
70.4234,63.0,7.423401
65.82446,60.625,5.199463
52.36705,54.125,1.7579498
83.52138,75.5,8.021378
65.80416,63.125,2.679161
45.573696,43.75,1.8236961
76.4587,69.0,7.458702
52.05102,49.25,2.8010216
77.26694,67.25,10.016937
80.84037,73.25,7.59037
57.990646,54.375,3.6156464
84.78785,80.375,4.4128494
70.30884,63.625,6.683838
74.85434,67.0,7.8543396
76.583534,68.625,7.9585342
84.26917,79.125,5.1441727
81.64282,75.375,6.2678223
49.299053,48.5,0.7990532
78.9012,71.375,7.5261993
63.069645,56.5,6.569645
58.697563,55.75,2.9475632
76.17985,69.625,6.5548477
56.02574,56.0,0.025741577
43.46354,43.5,0.036460876
59.479057,58.875,0.6040573
84.56834,82.0,2.5683365
69.98862,63.625,6.363617
71.419754,63.0,8.419754
81.62192,77.0,4.6219177
74.177055,66.5,7.6770554
79.87282,74.5,5.372818
78.85585,71.5,7.35585
62.828793,58.375,4.4537926
83.595894,71.875,11.720894
70.05564,63.375,6.680641
80.791176,68.875,11.916176
43.073036,44.875,1.8019638
50.67929,51.0,0.32070923
83.50964,79.0,4.5096436
66.59862,61.25,5.3486176
68.73572,60.75,7.985718
62.65694,60.0,2.6569405
76.11091,67.75,8.3609085
45.03896,41.875,3.1639595
47.781387,45.875,1.9063873
59.61139,58.875,0.73638916
40.3283,40.375,0.046699524
85.78282,79.125,6.6578217
72.54006,66.0,6.540062
88.53473,83.0,5.534729
35.879456,38.875,2.9955444
50.00328,48.375,1.6282806
60.85265,59.75,1.1026497
59.301224,56.25,3.0512238
47.892506,46.0,1.8925056
75.56565,67.375,8.190651
57.43898,54.75,2.68898
51.538902,52.375,0.8360977
36.61278,39.375,2.7622185
81.7426,75.375,6.3675995
87.52116,79.5,8.021156
77.34658,69.875,7.4715805
38.265995,41.125,2.859005
71.7079,64.5,7.207901
53.12747,53.625,0.4975319
69.62318,61.25,8.373177
84.49191,72.75,11.741913
77.79138,72.125,5.666382
62.807163,56.375,6.4321632
85.85643,80.75,5.10643
74.88919,67.375,7.5141907
36.8074,39.625,2.8176003
58.054203,54.5,3.554203
54.438347,54.5,0.061653137
74.64798,67.5,7.1479797
85.40309,82.25,3.1530914
63.122566,58.25,4.872566
47.613457,46.125,1.4884567
85.50779,81.25,4.2577896
74.608894,67.125,7.4838943
79.89745,70.5,9.397453
85.54103,79.875,5.666031
80.84073,73.625,7.2157288
90.66303,85.375,5.2880325
49.821686,47.625,2.1966858
43.000282,40.5,2.5002823
40.965168,42.375,1.409832
79.719215,67.75,11.969215
83.73419,75.0,8.734192
49.073395,47.5,1.5733948
76.81318,68.875,7.938179
67.99129,63.625,4.366287
47.585533,45.25,2.3355331
67.58569,61.875,5.7106934
55.230164,53.125,2.1051636
64.45575,56.875,7.5807495
68.99149,63.125,5.866493
44.299004,42.875,1.4240036
64.301544,59.5,4.801544
60.658253,55.75,4.9082527
73.57316,65.625,7.9481583
37.433685,39.875,2.4413147
47.830772,45.5,2.3307724
57.10569,56.125,0.98069
78.55299,73.125,5.427994
77.526794,69.625,7.9017944
75.90114,70.5,5.4011383
86.31049,80.625,5.6854935
43.724483,46.875,3.1505165
49.989025,51.75,1.7609749
56.54426,51.5,5.044258
43.827682,47.875,4.0473175
56.68913,55.875,0.8141289
78.40211,71.25,7.1521072
75.686295,68.625,7.0612946
69.478836,61.125,8.353836
75.77754,68.25,7.527542
48.69078,49.375,0.68421936
80.42551,73.125,7.3005066
86.7849,80.5,6.284897
81.28786,76.625,4.662857
48.87183,50.75,1.87817
59.07606,58.5,0.57606125
70.85701,63.875,6.98201
72.00963,65.5,6.5096283
80.63726,73.625,7.0122604
57.803696,56.125,1.6786957
78.49516,71.125,7.370163
39.793503,41.375,1.5814972
64.96217,58.625,6.3371735
39.67081,40.0,0.3291893
60.950356,59.0,1.9503555
44.41072,47.5,3.0892792
79.49473,71.5,7.994728
52.68859,50.0,2.688591
51.12708,50.0,1.127079
48.175125,45.875,2.3001251
48.695015,50.625,1.929985
85.60099,83.375,2.2259903
50.626663,52.25,1.6233368
77.0788,71.625,5.4537964
82.65587,75.75,6.9058685
64.76813,60.875,3.8931274
52.20302,50.625,1.5780182
41.890217,38.375,3.5152168
35.833794,37.625,1.7912064
79.223274,72.625,6.598274
46.794155,45.625,1.1691551
84.85169,80.5,4.351692
41.729088,39.875,1.8540878
72.83371,64.875,7.9587097
41.57518,42.75,1.17482
86.03659,85.625,0.41159058
48.71997,47.875,0.8449707
86.36753,84.0,2.3675308
81.868256,78.375,3.4932556
70.87063,65.125,5.7456284
72.0399,63.5,8.539902
81.30764,73.875,7.43264
48.308414,46.0,2.3084145
71.22776,61.75,9.47776
51.575447,50.125,1.4504471
84.94861,79.25,5.6986084
49.380756,51.375,1.9942436
85.677505,84.75,0.9275055
78.146904,70.75,7.396904
82.13407,76.75,5.3840714
45.616276,43.125,2.4912758
74.104225,67.625,6.479225
61.78266,58.0,3.7826614
63.532356,59.625,3.9073563
84.951836,80.125,4.8268356
82.7188,77.25,5.4688034
73.65163,67.0,6.6516266
84.251495,77.875,6.3764954
81.0073,73.75,7.2573013
51.181778,49.625,1.556778
44.636776,45.875,1.238224
80.68293,68.75,11.93293
57.18985,53.25,3.9398499
43.965767,45.625,1.6592331
85.86769,84.125,1.742691
77.28722,69.375,7.912216
87.14017,83.25,3.8901672
53.030373,54.125,1.0946274
59.2576,58.625,0.6325989
49.543243,51.75,2.2067566
73.79107,67.125,6.666069
85.47429,82.375,3.099289
38.259953,40.375,2.1150475
86.262184,85.125,1.1371841
36.996517,38.375,1.3784828
79.278915,71.625,7.6539154
37.91836,40.875,2.9566383
38.27402,40.125,1.8509789
42.87091,45.875,3.0040894
45.79567,44.125,1.6706696
41.373383,41.25,0.12338257
32.24387,38.375,6.13113
61.452023,57.75,3.7020226
78.52031,71.125,7.3953094
85.39268,79.75,5.6426773
76.005875,65.25,10.755875
48.701378,46.0,2.7013779
75.92971,70.25,5.6797104
51.070824,52.25,1.1791763
56.50894,54.125,2.3839417
70.44173,62.625,7.8167267
77.54975,70.25,7.2997513
77.01193,70.375,6.6369324
72.36204,63.875,8.487038
45.580936,48.0,2.4190636
85.129616,82.625,2.5046158
50.845753,52.625,1.7792473
72.72123,63.0,9.72123
67.64566,61.75,5.8956604
67.60649,60.0,7.606491
62.75669,58.0,4.756691
85.91057,84.625,1.2855682
89.49954,82.25,7.249542
90.976364,81.125,9.851364
68.563095,62.25,6.313095
61.327507,55.125,6.202507
47.63556,46.75,0.8855591
72.80605,64.25,8.556053
44.786243,46.875,2.0887566
43.27292,45.375,2.1020813
83.35371,78.375,4.9787064
53.9034,54.125,0.22159958
91.89162,84.375,7.516617
44.380257,45.75,1.3697433
90.3743,84.875,5.499298
50.733707,48.875,1.8587074
56.80547,56.625,0.18046951
51.697193,53.125,1.4278069
78.84311,69.5,9.343109
45.94062,43.5,2.4406204
41.61844,45.375,3.7565613
81.23062,77.125,4.1056213
86.81333,85.75,1.0633316
89.19595,79.375,9.820953
68.17618,62.5,5.676178
57.107285,56.75,0.35728455
39.22052,40.0,0.77948
66.61763,61.375,5.24263
60.26176,53.625,6.6367607
76.19661,64.75,11.4466095
70.119385,64.625,5.494385
64.6651,60.125,4.5401
60.869827,55.875,4.9948273
71.854416,65.875,5.979416
76.20991,66.125,10.084908
39.108536,43.25,4.141464
56.425957,56.625,0.19904327
42.787323,43.625,0.837677
46.265125,46.875,0.6098747
84.67547,77.625,7.0504684
34.64553,39.25,4.6044693
83.55722,79.25,4.3072205
81.92595,74.875,7.050949
81.28628,73.125,8.161278
56.99958,53.75,3.2495804
54.60128,55.25,0.6487198
46.755035,44.75,2.0050354
81.548996,74.25,7.298996
46.96032,47.25,0.28968048
60.39584,54.875,5.5208397
84.1151,77.5,6.615097
78.245056,66.5,11.745056
78.17545,66.875,11.300453
66.20541,59.375,6.830406
63.74477,56.75,6.99477
84.292336,80.375,3.9173355
42.437782,37.875,4.5627823
56.237698,55.375,0.8626976
41.352345,44.125,2.7726555
65.699554,60.5,5.1995544
77.405235,69.5,7.9052353
84.43304,74.625,9.808037
44.739944,46.875,2.1350555
76.16406,67.875,8.2890625
84.555626,78.625,5.930626
80.53254,75.625,4.9075394
37.117653,37.75,0.6323471
82.63916,70.875,11.76416
79.84645,72.5,7.346451
84.26031,81.375,2.8853073
87.799995,84.0,3.7999954
49.51959,47.0,2.5195885
48.50195,47.625,0.8769493
48.62688,50.75,2.1231194
45.950386,41.375,4.575386
87.694786,80.625,7.069786
64.04873,59.625,4.423729
43.753235,45.875,2.1217651
54.920784,54.375,0.545784
81.03404,73.5,7.5340424
79.26903,73.75,5.5190277
50.415638,52.0,1.584362
49.68649,48.875,0.8114891
90.89175,81.0,9.8917465
85.69017,83.625,2.0651703
35.48673,38.625,3.1382713
54.598785,51.5,3.0987854
63.733383,57.875,5.858383
83.01298,78.25,4.7629776
45.879276,48.25,2.3707237
61.532967,57.125,4.4079666
49.184708,47.625,1.5597076
61.31361,58.625,2.68861
41.085514,42.5,1.4144859
35.29498,37.625,2.330021
58.67452,55.75,2.9245186
77.135635,70.625,6.5106354
91.72416,84.0,7.7241592
82.18886,75.75,6.438858
34.902386,39.5,4.5976143
89.88429,82.875,7.0092926
71.58082,64.375,7.205818
36.383106,39.0,2.6168938
82.109604,76.625,5.484604
69.13865,61.0,8.138649
70.67443,66.25,4.424431
48.474384,50.625,2.1506157
86.66626,85.375,1.2912598
48.505886,45.875,2.630886
68.16281,60.25,7.9128113
82.77768,75.375,7.4026794
48.88295,50.625,1.7420502
42.77037,44.0,1.2296295
46.874916,43.0,3.874916
81.015915,69.125,11.890915
43.396194,42.5,0.89619446
41.919037,40.0,1.9190369
71.08866,64.125,6.963661
87.55326,84.625,2.9282608
36.240574,39.125,2.884426
90.74448,84.25,6.4944763
48.179783,50.625,2.4452171
59.280388,54.5,4.780388
37.85893,39.0,1.1410713
39.183056,42.25,3.0669441
