sigmapred,sigmatrue,RMSE
85.16242,82.25,2.9124222
53.121407,47.625,5.4964066
46.015213,42.75,3.265213
52.5722,49.0,3.5722008
82.40728,79.25,3.15728
86.09014,85.625,0.4651413
46.004265,42.5,3.5042648
67.615295,65.0,2.6152954
48.400387,45.0,3.4003868
63.4402,60.25,3.1902008
50.98434,45.875,5.1093407
77.89489,74.75,3.1448898
49.015503,45.75,3.265503
58.774784,55.875,2.899784
69.57647,67.125,2.4514694
53.669518,51.25,2.4195175
70.56802,66.5,4.0680237
46.964184,43.0,3.9641838
49.94565,46.875,3.0706482
85.53346,83.0,2.5334625
50.567463,47.875,2.692463
48.430912,44.375,4.055912
67.88072,64.375,3.505722
55.559,52.0,3.558998
47.366188,43.25,4.116188
40.099037,38.625,1.4740372
74.64541,71.375,3.2704086
77.34177,73.25,4.0917664
41.888813,38.125,3.763813
81.957794,77.875,4.082794
51.049694,48.25,2.799694
48.816685,45.875,2.9416847
79.47402,75.0,4.474022
47.360344,41.375,5.985344
87.835915,85.0,2.8359146
51.918495,43.625,8.293495
78.29523,74.125,4.170227
65.97496,60.5,5.4749603
82.07209,77.375,4.69709
66.81133,63.0,3.8113327
86.40669,83.75,2.6566925
46.23931,42.375,3.8643112
87.243546,85.0,2.2435455
64.90103,61.125,3.7760315
42.887688,39.625,3.2626877
57.18984,54.125,3.0648384
74.27083,70.75,3.5208282
80.661705,76.125,4.536705
80.550446,77.125,3.4254456
66.8841,62.25,4.634102
49.44475,46.375,3.0697517
46.332043,42.0,4.3320427
67.28192,64.375,2.9069214
78.16894,74.25,3.9189377
82.367645,78.125,4.2426453
81.75769,78.375,3.3826904
74.9522,68.75,6.202202
61.57035,56.0,5.5703506
51.528378,48.625,2.9033775
67.28409,64.5,2.7840881
71.86444,67.375,4.489441
64.79569,61.125,3.6706924
69.55321,66.5,3.0532074
43.721195,40.75,2.9711952
59.63787,56.625,3.0128708
67.87297,64.125,3.7479706
75.35035,71.25,4.1003494
50.419857,46.0,4.419857
62.809372,59.875,2.934372
43.112778,40.5,2.6127777
66.07446,62.5,3.574463
49.23583,46.0,3.2358284
84.089035,81.0,3.089035
63.82531,61.0,2.8253098
55.20819,51.875,3.333191
60.906162,57.875,3.0311623
67.79054,64.125,3.6655426
47.643795,44.25,3.393795
66.52101,63.0,3.5210114
80.90606,76.125,4.7810593
56.47922,47.875,8.604221
65.77206,61.75,4.0220566
52.68843,48.125,4.563431
49.220333,46.25,2.970333
64.41131,60.375,4.0363083
76.60437,73.375,3.22937
48.469666,46.5,1.9696655
79.063484,75.75,3.3134842
69.11368,66.625,2.488678
62.313694,57.5,4.813694
63.549538,58.0,5.5495377
83.9388,79.5,4.438797
73.29258,70.375,2.9175797
59.815372,56.5,3.3153725
41.299316,38.5,2.7993164
74.60774,71.75,2.8577423
77.95331,74.75,3.203308
81.782196,78.5,3.282196
85.197945,79.375,5.8229446
52.18476,50.0,2.184761
63.944683,59.625,4.319683
82.54941,79.375,3.174408
63.71301,60.875,2.8380089
64.68238,61.75,2.9323807
60.896793,57.0,3.8967934
80.8302,76.625,4.2052
71.18267,68.125,3.0576706
87.1791,84.0,3.1791
78.792305,74.375,4.417305
85.30652,83.625,1.6815186
63.990875,58.5,5.4908752
64.39568,60.625,3.7706833
51.135014,44.875,6.2600136
62.150524,57.25,4.900524
85.3987,85.375,0.0236969
85.54366,83.5,2.043663
86.04463,80.875,5.169632
41.16116,38.0,3.1611595
82.32275,77.75,4.5727463
88.78237,85.25,3.5323715
71.07787,66.375,4.702873
69.10256,65.375,3.727562
56.26388,53.125,3.1388817
57.71426,54.25,3.46426
55.268734,52.75,2.518734
82.367615,77.75,4.6176147
55.06543,51.625,3.4404297
77.34646,72.875,4.4714584
47.283924,44.375,2.908924
75.15989,71.875,3.2848892
44.425304,41.25,3.1753044
59.04552,55.375,3.6705208
86.84276,82.75,4.092758
40.97713,37.0,3.977131
73.432304,70.125,3.3073044
63.620327,59.625,3.995327
67.430275,63.5,3.930275
60.523556,57.625,2.8985558
52.437103,48.875,3.5621033
42.8791,39.5,3.3791008
42.82104,38.75,4.071041
40.345543,37.875,2.470543
69.33371,66.5,2.8337097
46.456673,42.625,3.8316727
50.52867,47.5,3.0286713
76.60652,73.375,3.2315216
65.55783,62.375,3.1828308
77.11653,73.375,3.7415314
48.230083,45.875,2.3550835
54.652836,46.75,7.902836
51.828957,48.375,3.4539566
50.573685,46.875,3.6986847
64.22757,59.5,4.7275696
88.01587,85.25,2.7658691
79.667046,76.0,3.6670456
44.035683,39.5,4.5356827
83.83874,79.5,4.3387375
87.25187,84.625,2.6268692
68.645935,65.0,3.645935
41.294186,37.5,3.7941856
87.07398,83.625,3.4489822
78.832245,74.375,4.457245
43.25221,38.625,4.6272087
55.56934,52.875,2.6943398
62.511272,57.5,5.0112724
66.12501,62.375,3.7500076
57.06336,54.0,3.0633583
67.101585,64.375,2.7265854
69.03663,64.25,4.7866287
68.56489,66.0,2.564888
53.96997,51.5,2.4699707
50.942192,46.875,4.067192
50.75601,47.875,2.8810081
71.9655,68.125,3.8404999
85.85394,80.5,5.353943
61.618656,58.5,3.1186562
72.263824,66.875,5.3888245
49.67361,45.625,4.0486107
70.53749,67.375,3.1624908
42.00662,37.75,4.2566185
85.4796,82.75,2.729599
56.345577,50.625,5.7205772
71.29821,68.25,3.0482101
84.68355,81.75,2.933548
69.8941,67.125,2.7690964
64.68836,59.625,5.063362
77.47333,72.375,5.0983276
77.37831,73.75,3.6283112
68.5379,64.875,3.6629028
61.38818,57.375,4.01318
51.208546,47.625,3.5835457
74.69432,70.75,3.9443207
63.55488,59.875,3.6798782
60.183033,56.25,3.933033
44.549374,42.25,2.2993736
43.326614,39.5,3.8266144
47.316326,38.125,9.191326
78.03192,74.5,3.5319214
87.44493,85.25,2.194931
59.2264,53.5,5.7263985
75.58838,71.5,4.088379
62.224506,58.25,3.9745064
49.396362,46.5,2.8963623
81.63627,78.125,3.5112686
44.997696,41.75,3.247696
52.142303,48.5,3.6423035
60.811447,56.0,4.811447
40.14987,37.375,2.7748718
82.82108,78.375,4.446083
54.049957,47.125,6.9249573
86.9395,84.875,2.064499
84.195045,79.75,4.4450455
67.16896,63.0,4.1689606
47.723984,44.25,3.4739838
84.994606,80.625,4.369606
56.68516,53.625,3.0601616
86.6196,82.75,3.8695984
53.421722,50.125,3.2967224
71.84099,67.875,3.9659882
60.12128,57.125,2.9962807
50.584465,44.375,6.209465
66.3617,62.625,3.736702
43.057266,39.875,3.1822662
62.86635,59.0,3.8663483
53.66898,48.125,5.5439796
55.57953,47.875,7.704529
88.28025,85.125,3.1552505
53.78935,41.375,12.414349
75.35453,72.5,2.8545303
72.17839,68.5,3.6783905
72.2683,68.5,3.768303
74.65631,69.875,4.781311
85.16084,81.375,3.785843
71.43749,67.875,3.5624924
79.49873,76.0,3.4987335
72.422165,68.625,3.797165
44.673447,42.375,2.2984467
58.9919,56.0,2.9919014
54.221485,50.75,3.4714851
55.417915,50.0,5.4179153
85.18526,81.125,4.060257
84.07072,80.875,3.1957169
78.53466,74.625,3.9096603
87.38046,84.75,2.6304626
87.25186,85.25,2.0018616
54.354656,51.25,3.1046562
45.766956,42.875,2.8919563
75.026665,71.75,3.2766647
62.35951,57.375,4.9845085
81.17804,82.125,0.94696045
63.9573,60.25,3.7072983
88.56671,84.625,3.9417114
41.755455,38.25,3.505455
84.77503,82.75,2.025032
38.368702,38.0,0.36870193
68.18558,64.875,3.3105774
49.83904,46.75,3.0890388
64.354805,61.25,3.104805
86.57305,83.5,3.0730515
68.941086,65.625,3.3160858
56.115578,52.75,3.3655777
82.53337,79.125,3.408371
69.69145,66.375,3.316452
64.46268,60.125,4.337677
65.64259,62.125,3.5175934
72.1609,68.125,4.0358963
72.38803,67.5,4.888031
63.18539,59.125,4.0603905
51.334732,46.875,4.459732
49.855274,46.75,3.1052742
52.57206,49.0,3.5720596
75.37336,69.125,6.2483597
59.226543,53.25,5.9765434
78.76385,74.5,4.2638474
86.15246,83.625,2.5274582
65.28328,61.75,3.5332794
62.773907,59.75,3.0239067
58.29358,55.25,3.043579
41.37846,39.375,2.00346
46.350746,43.25,3.1007462
54.92599,51.25,3.675991
52.400143,49.25,3.1501427
71.67937,67.875,3.804367
60.498817,56.25,4.2488174
78.70836,74.125,4.583359
43.79869,39.75,4.048691
78.63548,75.375,3.2604828
58.407154,51.75,6.657154
84.01962,79.625,4.394623
77.031425,72.25,4.7814255
62.387043,59.375,3.012043
89.036095,85.75,3.2860947
46.101204,42.25,3.851204
45.957973,42.125,3.8329735
50.442596,46.25,4.1925964
58.86724,55.875,2.992241
86.499825,84.125,2.3748245
78.223145,74.875,3.3481445
82.904076,79.875,3.0290756
47.605846,44.0,3.6058464
43.894577,43.0,0.894577
61.77547,57.75,4.0254707
67.330826,64.375,2.9558258
67.40111,63.375,4.026108
61.08553,58.125,2.9605293
78.54718,74.125,4.42218
85.347015,82.75,2.5970154
56.241615,48.75,7.4916153
82.44739,78.375,4.0723877
85.55431,82.875,2.6793137
71.20861,65.75,5.4586105
66.88913,62.875,4.0141296
49.04678,44.875,4.1717796
84.80848,82.125,2.6834793
56.074913,52.75,3.324913
60.292583,56.125,4.1675835
60.689182,56.5,4.1891823
45.164814,40.875,4.289814
75.07486,70.875,4.1998596
72.593544,69.0,3.593544
81.76895,77.75,4.0189514
71.60678,68.25,3.356781
67.08917,64.0,3.0891724
46.53331,42.375,4.15831
72.234764,69.125,3.109764
44.29959,37.625,6.674591
42.88764,38.375,4.512642
45.01866,39.0,6.0186615
86.83067,84.0,2.8306732
74.20752,70.0,4.2075195
58.24737,55.5,2.7473717
84.61866,81.75,2.86866
85.91304,82.25,3.6630402
60.512577,57.25,3.262577
60.387268,56.625,3.762268
79.41604,75.75,3.6660385
59.220516,54.5,4.720516
57.297115,50.25,7.0471153
42.72063,42.75,0.029369354
82.58016,78.125,4.455162
66.27821,63.5,2.7782135
59.1797,55.375,3.804699
76.1474,72.0,4.1474
80.40727,77.25,3.1572723
84.694084,81.625,3.0690842
77.08645,72.875,4.2114487
41.933147,37.625,4.3081474
52.991966,50.125,2.8669662
63.865032,61.0,2.8650322
56.71999,53.0,3.7199898
79.974495,76.625,3.349495
64.31862,59.25,5.068619
42.863766,40.0,2.8637657
62.96817,58.0,4.96817
82.24794,78.5,3.74794
46.93927,43.5,3.43927
61.916256,57.875,4.041256
53.407326,50.0,3.4073257
40.5161,38.5,2.0161018
62.91697,58.875,4.0419693
73.48434,69.375,4.109337
81.049866,81.125,0.07513428
58.3751,54.5,3.8750992
80.56281,76.75,3.8128128
82.54894,78.625,3.9239426
70.519394,67.25,3.269394
48.4381,44.25,4.188099
78.23212,74.0,4.2321167
56.187775,53.75,2.4377747
86.913185,83.25,3.6631851
86.625305,84.125,2.5003052
83.30083,80.125,3.175827
56.949265,53.25,3.6992645
83.018425,80.0,3.018425
42.54853,39.125,3.4235306
68.66927,63.375,5.2942734
70.72605,67.125,3.6010513
53.559692,50.125,3.4346924
56.361946,53.25,3.111946
56.520607,54.0,2.520607
83.70144,80.375,3.326439
58.636086,55.625,3.0110855
75.02545,71.5,3.5254517
44.51734,41.0,3.5173416
43.11818,40.875,2.2431793
86.42344,84.125,2.298439
40.971123,39.125,1.8461227
74.72408,71.875,2.849083
47.33832,44.0,3.3383217
46.207905,42.375,3.8329048
53.816845,50.0,3.816845
79.33675,76.125,3.2117462
40.22112,37.625,2.596119
81.934204,78.5,3.434204
62.371517,58.375,3.9965172
56.158623,51.0,5.1586227
87.75059,85.25,2.5005875
54.032387,51.0,3.0323868
59.08081,56.375,2.7058105
62.20403,57.375,4.829029
54.021225,49.375,4.646225
79.70149,76.125,3.5764923
64.57381,58.125,6.448807
52.13388,48.125,4.0088806
83.77622,80.75,3.0262222
55.13202,52.625,2.507019
83.66225,80.5,3.1622467
67.9721,64.25,3.7220993
70.82755,67.625,3.2025528
41.806995,39.125,2.6819954
47.768078,45.5,2.2680779
80.86991,77.5,3.3699112
85.44662,82.625,2.8216171
80.49966,76.375,4.1246567
70.64851,65.125,5.523514
74.60695,71.125,3.4819489
43.495495,40.375,3.1204948
87.04251,84.75,2.292511
40.643055,40.375,0.26805496
85.253426,82.875,2.3784256
60.06641,56.75,3.31641
56.472347,53.25,3.2223473
47.747395,44.375,3.3723946
51.539684,48.0,3.5396843
55.878216,52.5,3.3782158
42.085354,40.375,1.7103539
85.43713,83.25,2.1871338
78.51885,74.875,3.6438522
70.925835,67.0,3.9258347
83.57478,79.375,4.1997833
75.262764,72.25,3.012764
87.132545,84.25,2.8825455
52.83476,48.25,4.5847588
65.511734,61.75,3.761734
43.02284,40.125,2.8978386
83.91526,80.25,3.6652603
62.0079,56.75,5.2579
85.41197,82.875,2.536972
54.12188,44.5,9.62188
55.673504,52.125,3.5485039
85.435814,82.375,3.060814
60.67505,55.5,5.175049
78.40794,74.75,3.6579437
84.220924,80.375,3.8459244
66.57309,63.125,3.4480896
48.850895,43.375,5.475895
75.1915,71.125,4.066498
65.98267,62.5,3.4826736
62.0056,57.125,4.8806
84.1942,81.25,2.9441986
56.924988,53.75,3.1749878
85.79747,83.25,2.54747
41.648037,38.375,3.273037
40.46024,37.125,3.3352394
82.180016,78.75,3.4300156
62.21166,59.25,2.9616585
54.683144,49.0,5.6831436
79.08323,74.875,4.208229
47.61679,41.25,6.366791
81.6575,78.5,3.1575012
69.248665,65.25,3.9986649
79.854,75.25,4.6039963
47.8896,46.125,1.7645988
82.45569,78.25,4.2056885
45.12302,41.875,3.2480202
65.32142,61.125,4.196419
75.43585,72.125,3.310852
45.342564,41.125,4.2175636
78.50851,74.75,3.7585068
70.59089,67.5,3.090889
55.076286,51.875,3.2012863
46.733097,44.875,1.8580971
46.762375,42.375,4.387375
56.90855,53.375,3.5335503
78.360115,75.125,3.235115
62.551815,59.625,2.926815
53.948856,51.0,2.9488564
64.37473,60.625,3.749733
50.634964,46.5,4.134964
59.88849,55.125,4.763489
81.431465,77.75,3.6814651
84.65189,80.75,3.9018936
47.66433,44.375,3.2893295
43.601994,39.125,4.4769936
77.99461,74.25,3.7446136
74.42105,71.25,3.171051
84.865036,82.125,2.740036
68.83756,63.125,5.7125626
61.24246,57.5,3.7424583
64.95712,61.125,3.8321228
73.40521,69.25,4.1552124
60.958332,56.125,4.833332
53.103695,50.125,2.978695
48.606976,45.0,3.6069756
69.09171,65.25,3.841713
77.86045,71.625,6.2354507
74.61429,70.375,4.2392883
57.23638,51.125,6.1113815
74.72879,71.0,3.7287903
75.63234,72.375,3.2573395
87.21895,83.875,3.3439484
67.19331,61.625,5.5683136
82.886,78.25,4.6360016
51.01793,47.875,3.142929
86.310616,83.0,3.3106155
46.324314,38.625,7.699314
59.97495,57.25,2.724949
83.6788,79.25,4.4288025
65.31587,62.25,3.0658722
48.439617,42.75,5.689617
52.671474,49.125,3.5464745
72.17928,67.375,4.804283
45.793034,40.5,5.2930336
61.727974,58.375,3.352974
87.15547,85.125,2.0304718
42.64124,39.75,2.8912392
48.160282,44.25,3.9102821
82.2178,78.75,3.4677963
53.991722,50.625,3.366722
79.612434,74.75,4.8624344
47.502586,43.375,4.1275864
83.69138,80.5,3.1913834
84.60896,80.375,4.233963
63.618584,59.125,4.4935837
82.505554,78.0,4.505554
46.626232,43.5,3.1262321
86.62716,82.625,4.002159
58.79846,56.5,2.298458
87.86613,85.5,2.366127
84.53071,81.5,3.0307083
64.25584,60.0,4.2558365
72.57578,68.75,3.8257828
68.27679,64.875,3.4017868
40.79238,40.0,0.7923813
53.440823,43.25,10.190823
70.25543,67.0,3.2554321
45.316994,41.625,3.6919937
56.93167,53.25,3.6816711
55.70196,52.25,3.4519615
80.118675,76.625,3.4936752
64.248,61.125,3.123001
53.745747,42.375,11.370747
78.713104,75.5,3.2131042
65.95548,62.0,3.9554825
56.909775,48.25,8.659775
48.145905,44.5,3.6459045
42.872547,39.5,3.3725471
55.382744,49.25,6.132744
77.34533,74.0,3.3453293
47.178593,42.75,4.4285927
85.00517,82.0,3.0051727
72.18506,68.25,3.9350586
43.255596,40.5,2.7555962
61.82318,57.75,4.073181
84.37386,81.875,2.4988632
52.37148,47.0,5.371479
51.201153,48.375,2.8261528
66.5232,62.25,4.273201
51.977135,49.0,2.9771347
79.81918,75.375,4.4441833
83.93729,79.625,4.3122864
51.654224,45.25,6.4042244
59.628536,55.625,4.003536
67.1453,61.75,5.395302
72.68153,70.0,2.6815338
48.306408,44.375,3.931408
49.676487,45.375,4.301487
82.1583,75.375,6.7833023
61.931114,58.875,3.0561142
84.9422,81.125,3.8171997
80.17637,76.875,3.3013687
81.31186,77.875,3.4368591
87.15364,84.875,2.2786407
43.496452,38.75,4.7464523
62.055614,59.0,3.0556145
83.49469,79.125,4.36969
64.06763,60.125,3.942627
60.742302,56.5,4.242302
41.70647,39.5,2.2064705
61.12445,57.125,3.9994507
57.663906,54.125,3.538906
55.2128,47.25,7.962799
80.045334,75.75,4.295334
63.323597,58.25,5.073597
39.833214,38.375,1.4582138
42.145344,39.375,2.7703438
42.97137,42.375,0.5963707
72.20286,68.375,3.827858
74.72873,71.625,3.1037292
52.449886,44.875,7.5748863
47.61009,41.5,6.1100883
64.06456,60.125,3.93956
78.779976,75.5,3.279976
63.849598,60.0,3.849598
53.853638,46.0,7.8536377
63.835102,59.875,3.960102
47.19489,43.75,3.444889
58.730766,55.5,3.2307663
41.758114,40.625,1.1331139
51.499016,48.625,2.8740158
51.858643,48.125,3.7336426
61.344673,58.375,2.9696732
76.18737,73.0,3.1873703
56.271152,53.75,2.5211525
73.142075,69.25,3.8920746
84.24616,81.125,3.1211624
80.09406,75.625,4.469063
42.343082,38.0,4.3430824
87.24865,84.625,2.6236496
74.90502,69.875,5.0300217
54.072292,50.875,3.1972923
40.24918,37.5,2.7491798
69.99752,67.25,2.7475204
58.110317,51.25,6.860317
64.35217,59.625,4.727173
56.47968,53.375,3.104679
84.937996,83.25,1.6879959
84.143394,79.875,4.2683945
73.84145,69.75,4.0914536
51.14725,48.375,2.7722511
80.71195,76.25,4.461952
45.629265,42.125,3.5042648
66.18084,63.25,2.9308395
73.03246,68.25,4.782463
61.457382,57.25,4.207382
74.857475,70.875,3.9824753
54.482594,51.5,2.9825935
77.868835,73.5,4.3688354
64.40339,61.25,3.153389
84.00966,81.125,2.8846588
60.285,57.5,2.7849998
40.69127,39.625,1.0662689
67.8926,63.875,4.017601
44.246838,37.0,7.2468376
84.88241,81.875,3.0074081
49.912228,45.25,4.6622276
75.12651,71.625,3.5015106
75.05611,70.0,5.0561066
68.45306,65.5,2.9530563
42.959618,38.875,4.0846176
85.78487,84.25,1.5348663
58.1862,55.125,3.0611992
57.116924,54.5,2.6169243
63.01801,60.125,2.8930092
66.20534,62.125,4.0803375
42.040104,37.25,4.790104
81.35122,76.875,4.476219
60.43171,55.625,4.8067093
74.72114,70.75,3.971138
66.34486,62.375,3.9698563
50.107113,45.875,4.232113
60.31172,52.25,8.061722
64.95212,62.125,2.827118
49.20013,44.875,4.3251305
64.675896,61.0,3.6758957
72.566986,66.5,6.066986
56.021343,50.25,5.771343
58.991665,56.0,2.991665
69.57618,66.375,3.2011795
54.12309,51.0,3.1230888
60.185482,56.875,3.310482
63.224384,58.125,5.0993843
50.5761,47.625,2.9510994
61.71221,58.625,3.0872116
52.115696,47.5,4.615696
83.9868,81.0,2.9868011
83.14731,79.75,3.3973083
50.214268,47.25,2.9642677
72.83753,66.75,6.087532
75.85063,71.5,4.3506317
78.8986,75.0,3.8985977
55.025173,52.375,2.6501732
64.11501,61.25,2.8650131
64.20664,61.375,2.8316422
81.433586,76.875,4.558586
76.36847,72.25,4.118469
63.781292,60.0,3.781292
81.64593,78.25,3.3959274
80.946304,76.25,4.6963043
44.053333,42.875,1.1783333
56.23834,47.625,8.613338
42.672966,39.75,2.922966
63.494392,58.375,5.1193924
77.155045,72.25,4.9050446
46.178,43.125,3.0530014
55.496586,53.0,2.4965858
81.830894,77.375,4.4558945
83.02121,78.5,4.5212097
80.17438,76.125,4.0493774
64.56153,59.5,5.061531
59.323944,55.375,3.948944
81.20397,76.375,4.828972
69.444725,66.375,3.069725
42.451298,37.125,5.3262978
53.871742,50.625,3.2467422
76.74429,73.625,3.1192932
55.511154,53.0,2.5111542
79.953835,73.25,6.7038345
73.313416,69.375,3.9384155
48.436535,44.875,3.561535
58.60778,54.125,4.4827805
49.079033,44.25,4.829033
69.97706,66.25,3.7270584
73.66068,68.375,5.2856827
85.341896,82.625,2.716896
50.503716,47.625,2.8787155
81.194954,76.5,4.694954
52.69291,49.125,3.5679092
79.10906,75.375,3.7340622
82.67721,78.25,4.427208
84.58703,82.375,2.2120285
51.937515,46.625,5.3125153
65.798096,61.75,4.0480957
59.5478,54.75,4.797798
42.090908,37.875,4.215908
82.94179,79.625,3.3167877
48.857353,43.75,5.107353
70.82667,66.75,4.076668
61.42935,57.625,3.8043518
69.99027,65.875,4.1152725
73.3858,70.25,3.1358032
79.90372,76.625,3.278717
74.50303,71.625,2.8780289
66.14417,62.375,3.7691727
43.89029,41.625,2.2652893
60.04517,55.25,4.79517
61.628807,58.625,3.003807
49.461506,46.5,2.961506
74.32911,69.25,5.079109
76.49074,72.25,4.240738
81.219185,77.375,3.8441849
65.697556,62.875,2.8225555
83.355804,80.375,2.9808044
59.779694,56.75,3.0296936
80.020645,76.0,4.020645
87.673386,85.125,2.5483856
83.28728,79.875,3.4122772
67.67429,63.625,4.0492935
49.546894,45.25,4.296894
72.42316,66.875,5.5481567
82.55511,79.25,3.305107
88.377945,85.0,3.377945
58.69294,54.0,4.6929398
85.94668,82.75,3.1966782
69.347275,66.125,3.2222748
62.107044,58.0,4.107044
66.92173,63.25,3.67173
48.219273,44.0,4.2192726
68.053925,63.625,4.4289246
83.906204,81.0,2.9062042
72.272835,69.125,3.1478348
88.76672,84.875,3.8917236
57.73882,53.125,4.613819
71.17556,68.0,3.17556
56.785023,53.625,3.1600227
49.789017,45.875,3.9140167
52.716625,49.75,2.9666252
61.59905,58.5,3.0990486
81.731606,77.25,4.4816055
80.842155,76.625,4.2171555
75.494896,71.375,4.119896
71.01987,67.25,3.769867
43.642406,40.5,3.1424065
66.57887,62.875,3.7038727
88.474236,85.875,2.5992355
60.16118,56.0,4.1611786
43.418625,39.5,3.9186249
54.560585,51.375,3.185585
54.40313,51.75,2.6531296
41.36162,38.75,2.6116219
63.13668,60.25,2.8866806
86.62697,83.375,3.2519684
88.12367,85.625,2.4986725
48.988506,44.0,4.9885063
67.66525,64.75,2.9152527
74.57713,71.125,3.4521332
67.89491,62.5,5.3949127
45.8193,43.125,2.6943016
66.46671,62.75,3.716713
47.681507,45.625,2.056507
58.3669,55.625,2.7419014
87.47475,84.125,3.3497467
52.4475,48.875,3.5724983
85.84128,83.375,2.466278
41.446007,40.0,1.4460068
79.84067,74.875,4.9656677
50.1455,45.375,4.7705
67.178024,64.5,2.6780243
43.50758,37.375,6.13258
87.42684,85.25,2.1768417
67.932434,61.875,6.057434
56.84591,53.75,3.095909
79.50436,75.25,4.2543564
59.60924,56.125,3.4842415
80.171616,75.75,4.4216156
50.003456,45.625,4.378456
78.863884,75.75,3.113884
86.12215,83.625,2.4971466
56.86329,53.375,3.4882889
48.1631,42.125,6.038101
83.63458,79.125,4.5095825
69.52804,66.5,3.028038
44.734512,41.25,3.4845123
48.07294,45.875,2.1979408
75.234795,71.75,3.4847946
71.05448,67.875,3.1794815
59.486202,55.625,3.8612022
62.46382,58.375,4.0888214
48.2867,46.375,1.9117012
42.621166,42.0,0.6211662
65.418434,61.25,4.168434
52.665195,49.0,3.6651955
64.06084,59.75,4.310837
84.40247,81.375,3.0274734
70.21393,67.75,2.4639282
84.32071,80.375,3.9457092
53.149258,45.25,7.8992577
82.44484,79.125,3.3198395
82.930145,79.5,3.4301453
49.84477,47.375,2.4697685
69.723656,66.0,3.7236557
55.017532,52.5,2.5175323
42.281357,38.875,3.4063568
70.49599,67.75,2.745987
65.54378,62.0,3.5437775
79.559555,75.625,3.934555
66.19897,63.125,3.073967
60.544823,56.75,3.7948227
71.759026,67.875,3.8840256
86.742035,84.375,2.367035
67.411644,63.125,4.286644
53.55183,48.0,5.5518303
45.188766,43.75,1.4387665
65.1994,61.0,4.199402
87.80075,85.625,2.1757507
50.089195,43.5,6.5891953
44.56159,40.875,3.6865883
84.73333,82.625,2.1083298
47.79041,41.375,6.415409
61.48852,57.5,3.9885216
57.626278,54.0,3.626278
82.738655,79.375,3.363655
50.047493,46.0,4.047493
55.68411,52.375,3.3091087
84.27684,80.375,3.9018402
63.50707,60.625,2.8820686
84.17354,81.0,3.1735382
84.31238,81.75,2.562378
85.31347,84.75,0.56346893
64.68219,61.5,3.18219
48.7842,46.375,2.4091988
51.915398,48.875,3.0403976
59.049156,55.25,3.7991562
83.867065,80.875,2.9920654
41.21761,40.25,0.9676094
49.47429,45.75,3.724289
83.46015,80.375,3.0851517
84.28341,81.5,2.783409
74.924194,70.125,4.7991943
83.71195,79.25,4.461952
72.913345,69.5,3.4133453
53.273155,49.75,3.5231552
63.818565,60.625,3.1935654
81.43302,77.25,4.1830215
70.64616,67.25,3.3961563
64.05002,60.875,3.1750183
80.107704,78.0,2.1077042
85.2755,82.625,2.6504974
46.055363,42.5,3.5553627
85.51213,81.625,3.8871307
52.28482,48.75,3.5348206
54.617275,45.375,9.242275
68.183975,65.5,2.6839752
86.29001,82.25,4.0400085
73.490654,69.875,3.615654
56.753685,53.625,3.128685
67.17784,64.5,2.6778412
59.718826,55.0,4.7188263
86.06667,82.875,3.1916733
73.0643,69.5,3.5643005
62.485767,58.75,3.7357674
58.711178,56.0,2.7111778
63.820057,60.25,3.570057
66.439865,63.0,3.439865
47.446617,43.875,3.5716171
75.3543,71.875,3.4793015
69.70951,66.5,3.2095108
74.45972,68.25,6.209717
45.24158,42.0,3.241581
49.761818,46.625,3.136818
72.211624,69.625,2.5866241
81.88821,77.25,4.6382065
68.18484,62.5,5.6848373
51.64911,46.625,5.024109
46.5403,43.125,3.4152985
40.229313,37.0,3.229313
50.52254,47.625,2.897541
59.355053,56.375,2.980053
74.06732,71.0,3.0673218
60.25126,57.125,3.1262589
71.31706,67.75,3.5670624
56.979347,53.125,3.8543472
49.432407,45.125,4.3074074
74.888054,71.5,3.388054
75.91435,72.5,3.4143524
45.92022,42.375,3.5452194
48.985466,45.375,3.610466
59.58221,56.5,3.0822105
51.465748,45.125,6.340748
64.57169,60.625,3.9466934
39.585644,38.25,1.3356438
46.77235,43.5,3.2723503
47.827225,43.75,4.0772247
61.089455,58.25,2.8394547
76.488556,73.375,3.113556
82.04835,77.5,4.5483475
60.534073,56.75,3.7840729
56.626232,53.25,3.3762321
46.187935,42.75,3.4379349
85.753044,83.125,2.6280441
46.330753,42.5,3.8307533
74.55529,71.125,3.4302902
53.60125,50.375,3.2262497
54.417885,51.75,2.6678848
80.444725,75.5,4.944725
70.013725,65.125,4.8887253
61.34686,55.75,5.596859
64.528465,60.75,3.7784653
71.43903,67.75,3.6890335
58.921104,56.625,2.2961044
48.553795,44.5,4.053795
69.75055,67.0,2.7505493
77.520195,73.875,3.645195
88.25238,84.875,3.3773804
86.89346,82.875,4.018463
64.084305,61.125,2.9593048
83.59744,80.625,2.9724426
82.34626,77.625,4.72126
60.28914,56.5,3.7891388
88.717316,85.375,3.3423157
84.1235,80.5,3.623497
86.22796,82.625,3.6029587
68.06067,64.625,3.435669
85.94629,83.375,2.571289
57.090405,54.125,2.9654045
52.475536,49.125,3.3505363
76.26783,72.625,3.64283
40.70952,38.625,2.0845184
86.8019,82.625,4.176903
46.946007,44.875,2.0710068
43.275383,40.0,3.275383
62.31332,59.375,2.9383202
50.661713,46.875,3.7867126
77.84906,74.625,3.22406
